series,ts,temp_injected,is_injected_anomaly,injection_type,sim_time_received
In,2018-08-10 08:50:00,28.0,False,nan,1129440.0
In,2018-08-10 08:50:00,29.0,False,nan,1129440.0
In,2018-08-10 08:50:00,29.0,False,nan,1129440.0
In,2018-08-10 08:50:00,28.0,False,nan,1129440.0
In,2018-08-10 08:50:00,29.0,False,nan,1129440.0
In,2018-08-10 08:50:00,28.0,False,nan,1129440.0
In,2018-08-10 08:50:00,28.0,False,nan,1129440.0
In,2018-08-10 08:50:00,28.0,False,nan,1129440.0
In,2018-08-10 08:51:00,29.0,False,nan,1129500.0
In,2018-08-10 08:51:00,28.0,False,nan,1129500.0
In,2018-08-10 08:51:00,28.0,False,nan,1129500.0
In,2018-08-10 08:51:00,29.0,False,nan,1129500.0
In,2018-08-10 08:51:00,28.0,False,nan,1129500.0
In,2018-08-10 08:51:00,29.0,False,nan,1129500.0
In,2018-08-10 08:51:00,29.0,False,nan,1129500.0
In,2018-08-10 08:51:00,28.0,False,nan,1129500.0
In,2018-08-10 08:51:00,29.0,False,nan,1129500.0
In,2018-08-10 08:51:00,28.0,False,nan,1129500.0
In,2018-08-10 08:51:00,29.0,False,nan,1129500.0
In,2018-08-10 08:51:00,28.0,False,nan,1129500.0
In,2018-08-10 08:52:00,29.0,False,nan,1129560.0
In,2018-08-10 08:52:00,28.0,False,nan,1129560.0
In,2018-08-10 08:52:00,29.0,False,nan,1129560.0
In,2018-08-10 08:52:00,28.0,False,nan,1129560.0
In,2018-08-10 08:52:00,28.0,False,nan,1129560.0
In,2018-08-10 08:53:00,29.0,False,nan,1129620.0
In,2018-08-10 08:53:00,28.0,False,nan,1129620.0
In,2018-08-10 08:53:00,29.0,False,nan,1129620.0
In,2018-08-10 08:53:00,28.0,False,nan,1129620.0
In,2018-08-10 08:53:00,29.0,False,nan,1129620.0
In,2018-08-10 08:53:00,28.0,False,nan,1129620.0
In,2018-08-10 08:54:00,29.0,False,nan,1129680.0
In,2018-08-10 08:54:00,28.0,False,nan,1129680.0
In,2018-08-10 08:54:00,28.0,False,nan,1129680.0
In,2018-08-10 08:54:00,29.0,False,nan,1129680.0
In,2018-08-10 08:54:00,28.0,False,nan,1129680.0
In,2018-08-10 08:54:00,29.0,False,nan,1129680.0
In,2018-08-10 08:54:00,29.0,False,nan,1129680.0
In,2018-08-10 08:55:00,28.0,False,nan,1129740.0
In,2018-08-10 08:55:00,29.0,False,nan,1129740.0
In,2018-08-10 08:55:00,28.0,False,nan,1129740.0
In,2018-08-10 08:55:00,28.0,False,nan,1129740.0
In,2018-08-10 08:55:00,28.0,False,nan,1129740.0
In,2018-08-10 08:55:00,29.0,False,nan,1129740.0
