series,threshold,precision,recall
In,0.02547822892665863,0.006505026611472502,0.9565217391304348
In,0.025506339967250824,0.006506950606329488,0.9565217391304348
In,0.02552032843232155,0.00650887573964497,0.9565217391304348
In,0.025598697364330292,0.006510802012429713,0.9565217391304348
In,0.025613725185394287,0.006512729425695678,0.9565217391304348
In,0.025620590895414352,0.006514657980456026,0.9565217391304348
In,0.025643281638622284,0.006516587677725118,0.9565217391304348
In,0.025644201785326004,0.006518518518518518,0.9565217391304348
In,0.025646410882472992,0.006520450503852994,0.9565217391304348
In,0.025710370391607285,0.006522383634746516,0.9565217391304348
In,0.025759324431419373,0.006524317912218268,0.9565217391304348
In,0.025830227881669998,0.006526253337288638,0.9565217391304348
In,0.025887060910463333,0.006528189910979229,0.9565217391304348
In,0.025905288755893707,0.006530127634312852,0.9565217391304348
In,0.025944363325834274,0.006532066508313539,0.9565217391304348
In,0.025986455380916595,0.006534006534006534,0.9565217391304348
In,0.026028478518128395,0.006535947712418301,0.9565217391304348
In,0.026089202612638474,0.006537890044576523,0.9565217391304348
In,0.026099450886249542,0.006539833531510107,0.9565217391304348
In,0.026169516146183014,0.006541778174249183,0.9565217391304348
In,0.026228981092572212,0.006543723973825104,0.9565217391304348
In,0.026373891159892082,0.006545670931270455,0.9565217391304348
In,0.02643420547246933,0.006547619047619048,0.9565217391304348
In,0.02644984982907772,0.006549568323905924,0.9565217391304348
In,0.026471896097064018,0.006551518761167362,0.9565217391304348
In,0.02654774859547615,0.0065534703604408695,0.9565217391304348
In,0.026566749438643456,0.006555423122765197,0.9565217391304348
In,0.026622124016284943,0.006557377049180328,0.9565217391304348
In,0.026645880192518234,0.00655933214072749,0.9565217391304348
In,0.02677002176642418,0.00656128839844915,0.9565217391304348
In,0.026838624849915504,0.0065632458233890216,0.9565217391304348
In,0.026993336156010628,0.006565204416592062,0.9565217391304348
In,0.02711271122097969,0.006567164179104477,0.9565217391304348
In,0.02712421864271164,0.006569125111973723,0.9565217391304348
In,0.027140997350215912,0.006571087216248507,0.9565217391304348
In,0.027594324201345444,0.006573050492978787,0.9565217391304348
In,0.027651755139231682,0.00657501494321578,0.9565217391304348
In,0.027679188176989555,0.006576980568011958,0.9565217391304348
In,0.027715155854821205,0.006578947368421052,0.9565217391304348
In,0.027744818478822708,0.006580915345498056,0.9565217391304348
In,0.027905993163585663,0.006582884500299222,0.9565217391304348
In,0.027927279472351074,0.006584854833882071,0.9565217391304348
In,0.027950046584010124,0.006586826347305389,0.9565217391304348
In,0.02814619243144989,0.006588799041629231,0.9565217391304348
