series,ts,temp_injected,is_injected_anomaly,injection_type,sim_time_received
Out,2018-08-10 09:33:00,31.0,False,nan,1131960.0
Out,2018-08-10 09:33:00,31.0,False,nan,1131960.0
Out,2018-08-10 09:33:00,31.0,False,nan,1131960.0
Out,2018-08-10 09:33:00,31.0,False,nan,1131960.0
Out,2018-08-10 09:33:00,31.0,False,nan,1131960.0
Out,2018-08-10 09:34:00,31.0,False,nan,1132020.0
Out,2018-08-10 09:34:00,31.0,False,nan,1132020.0
Out,2018-08-10 09:34:00,33.0,False,nan,1132020.0
Out,2018-08-10 09:34:00,31.0,False,nan,1132020.0
Out,2018-08-10 09:34:00,31.0,False,nan,1132020.0
Out,2018-08-10 09:34:00,31.0,False,nan,1132020.0
Out,2018-08-10 09:34:00,31.0,False,nan,1132020.0
Out,2018-08-10 09:34:00,30.0,False,nan,1132020.0
Out,2018-08-10 09:34:00,31.0,False,nan,1132020.0
Out,2018-08-10 09:34:00,31.0,False,nan,1132020.0
Out,2018-08-10 09:34:00,31.0,False,nan,1132020.0
Out,2018-08-10 09:34:00,31.0,False,nan,1132020.0
Out,2018-08-10 09:35:00,31.0,False,nan,1132080.0
Out,2018-08-10 09:35:00,31.0,False,nan,1132080.0
Out,2018-08-10 09:35:00,32.0,False,nan,1132080.0
Out,2018-08-10 09:35:00,31.0,False,nan,1132080.0
Out,2018-08-10 09:35:00,31.0,False,nan,1132080.0
Out,2018-08-10 09:35:00,31.0,False,nan,1132080.0
Out,2018-08-10 09:36:00,31.0,False,nan,1132140.0
Out,2018-08-10 09:36:00,31.0,False,nan,1132140.0
Out,2018-08-10 09:36:00,31.0,False,nan,1132140.0
Out,2018-08-10 09:36:00,31.0,False,nan,1132140.0
Out,2018-08-10 09:36:00,31.0,False,nan,1132140.0
Out,2018-08-10 09:36:00,31.0,False,nan,1132140.0
Out,2018-08-10 09:36:00,31.0,False,nan,1132140.0
Out,2018-08-10 09:37:00,31.0,False,nan,1132200.0
Out,2018-08-10 09:37:00,31.0,False,nan,1132200.0
Out,2018-08-10 09:37:00,31.0,False,nan,1132200.0
Out,2018-08-10 09:37:00,31.0,False,nan,1132200.0
Out,2018-08-10 09:37:00,31.0,False,nan,1132200.0
Out,2018-08-10 09:37:00,31.0,False,nan,1132200.0
Out,2018-08-10 09:37:00,31.0,False,nan,1132200.0
Out,2018-08-10 09:38:00,31.0,False,nan,1132260.0
Out,2018-08-10 09:38:00,31.0,False,nan,1132260.0
Out,2018-08-10 09:38:00,31.0,False,nan,1132260.0
Out,2018-08-10 09:38:00,31.0,False,nan,1132260.0
Out,2018-08-10 09:38:00,31.0,False,nan,1132260.0
Out,2018-08-10 09:38:00,31.0,False,nan,1132260.0
Out,2018-08-10 09:38:00,31.0,False,nan,1132260.0
Out,2018-08-10 09:39:00,31.0,False,nan,1132320.0
Out,2018-08-10 09:39:00,31.0,False,nan,1132320.0
Out,2018-08-10 09:39:00,31.0,False,nan,1132320.0
Out,2018-08-10 09:39:00,31.0,False,nan,1132320.0
Out,2018-08-10 09:42:00,32.0,False,nan,1132500.0
Out,2018-08-10 09:42:00,32.0,False,nan,1132500.0
Out,2018-08-10 09:42:00,31.0,False,nan,1132500.0
Out,2018-08-10 09:43:00,32.0,False,nan,1132560.0
Out,2018-08-10 09:43:00,31.0,False,nan,1132560.0
Out,2018-08-10 09:43:00,31.0,False,nan,1132560.0
Out,2018-08-10 09:44:00,32.0,False,nan,1132620.0
Out,2018-08-10 09:44:00,31.0,False,nan,1132620.0
Out,2018-08-10 09:44:00,32.0,False,nan,1132620.0
Out,2018-08-10 09:44:00,31.0,False,nan,1132620.0
Out,2018-08-10 09:54:00,31.0,False,nan,1133220.0
Out,2018-08-10 09:54:00,31.0,False,nan,1133220.0
Out,2018-08-10 09:54:00,31.0,False,nan,1133220.0
Out,2018-08-10 09:54:00,31.0,False,nan,1133220.0
